"","match","pf_o_int","attr_o","intel_o","fun_o","prob_o","attr","fun","shar","prob"
"276","0",0.7,0.555555555555556,0.518518518518518,0.422222222222222,0.3,0.6,0.7,0.8,0.7
"277","0",0.3,0.48780487804878,0.341463414634146,0.324390243902439,0.3,0.5,0.5,0.7,0.4
"278","0",0.4,0.46875,0.333333333333333,0.316666666666667,0.8,0.7,0.7,0.5,0.7
"279","0",0.4,0.425531914893617,0.382978723404255,0.363829787234043,0.5,0.5,0.6,0.6,0.7
"280","0",0.5,0.384615384615385,0.307692307692308,0.365384615384615,0.6,0.7,0.8,0.6,0.5
"281","0",0.5,0.444444444444444,0.4,0.337777777777778,0.1,0.2,0.3,0.2,0.2
"282","0",0.2,0.4,0.368421052631579,0.316666666666667,0.5,0.2,0.3,0.2,0.2
"283","0",0.4,0.4,0.368421052631579,0.316666666666667,0.4,0.2,0.3,0.3,0.2
"284","0",0.6,0.5,0.466666666666667,0.316666666666667,0.4,0.2,0.1,0.2,0.3
"285","0",0.416666666666667,0.454545454545455,0.318181818181818,0.345454545454546,0.7,0.3,0.6,0.4,0.4
"286","0",0.5,0.426829268292683,0.390243902439024,0.324390243902439,0.7,0.4,0.1,0.3,0.2
"287","0",0.4,0.471698113207547,0.339622641509434,0.358490566037736,0.7,0.7,0.6,0.4,0.5
"288","0",0.5,0.357142857142857,0.342857142857143,0.325714285714286,0.6,0.3,0.4,0.2,0.2
"289","0",0.5,0.4,0.368421052631579,0.316666666666667,0.8,0.6,0.7,0.3,0.4
"290","0",0.4,0.489130434782609,0.304347826086957,0.289130434782609,0.6,0.5,0.7,0.6,0.5
"291","0",0.4,0.4,0.368421052631579,0.316666666666667,0.7,0.7,0.7,0.6,0.5
"292","0",0.7,0.7,0.4,0.38,0.6,0.6,0.5,0.6,0.4
"293","0",0.3,0.48780487804878,0.341463414634146,0.324390243902439,0.3,0.2,0.4,0.4,0.4
"294","0",0.4,0.432692307692308,0.346153846153846,0.328846153846154,0.8,0.6,0.6,0.5,0.6
"295","0",0.4,0.454545454545455,0.318181818181818,0.345454545454546,0.4,0.2,0.2,0.2,0.3
"296","0",0.5,0.392156862745098,0.313725490196078,0.335294117647059,0.7,0.6,0.6,0.4,0.5
"297","0",0.5,0.523255813953488,0.27906976744186,0.353488372093023,0.2,0.2,0.6,0.6,0.3
"298","0",0.2,0.4,0.368421052631579,0.316666666666667,0.5,0.1,0.2,0.6,0.1
"299","0",0.4,0.4,0.368421052631579,0.316666666666667,0.6,0.1,0.2,0.1,0.2
"300","0",0.6,0.53030303030303,0.303030303030303,0.403030303030303,0.2,0.1,0.6,0.3,0.3
"301","0",0.416666666666667,0.548780487804878,0.341463414634146,0.324390243902439,0.6,0.1,0.2,0.1,0.4
"302","0",0.5,0.454545454545455,0.318181818181818,0.345454545454546,0.7,0.3,0.4,0.1,0.2
"303","1",0.4,0.459183673469388,0.326530612244898,0.310204081632653,0.7,0.8,0.6,0.4,0.5
"304","0",0.5,0.53030303030303,0.363636363636364,0.345454545454546,0.6,0.1,0.4,0.4,0.5
"305","0",0.5,0.4,0.368421052631579,0.316666666666667,0.6,0.4,0.5,0.7,0.1
"306","0",0.4,0.540540540540541,0.378378378378378,0.35945945945946,0.5,0.4,0.5,0.6,0.3
"307","1",0.4,0.4,0.368421052631579,0.316666666666667,0.7,0.6,0.7,0.4,0.4
"308","0",0.7,0.645161290322581,0.258064516129032,0.429032258064516,0.2,0.1,0.1,0.2,0.3
"309","0",0.3,0.48780487804878,0.341463414634146,0.278048780487805,0.3,0.1,0.1,0.2,0.3
"310","0",0.4,0.425531914893617,0.340425531914894,0.323404255319149,0.8,0.6,0.3,0.2,0.3
"311","0",0.4,0.45,0.32,0.342,0.5,0.2,0.3,0.2,0.2
"312","0",0.5,0.424528301886792,0.339622641509434,0.358490566037736,0.7,0.5,0.4,0.4,0.1
"313","0",0.5,0.48780487804878,0.341463414634146,0.370731707317073,0.2,0.3,0.6,0.2,0.4
"314","0",0.2,0.416666666666667,0.333333333333333,0.316666666666667,0.5,0.2,0.4,0.2,0.2
"315","0",0.4,0.4,0.368421052631579,0.316666666666667,0.6,0.3,0.5,0.3,0.3
"316","0",0.6,0.367647058823529,0.352941176470588,0.223529411764706,0.2,0.4,0.4,0.3,0.45
"317","0",0.416666666666667,0.403225806451613,0.32258064516129,0.306451612903226,0.5,0.4,0.4,0.2,0.4
"318","0",0.5,0.448717948717949,0.358974358974359,0.292307692307692,0.7,0.4,0.3,0.3,0.3
"319","1",0.4,0.397727272727273,0.318181818181818,0.302272727272727,0.7,0.7,0.8,0.9,0.65
"320","0",0.5,0.357142857142857,0.4,0.271428571428571,0.6,0.4,0.5,0.3,0.5
"321","0",0.5,0.546875,0.3125,0.35625,0.2,0.6,0.6,0.4,0.4
"322","0",0.4,0.4,0.368421052631579,0.316666666666667,0.5,0.3,0.55,0.4,0.3
"323","0",0.4,0.357142857142857,0.380952380952381,0.316666666666667,0.7,0.5,0.5,0.6,0.5
"324","0",0.7,0.576923076923077,0.538461538461538,0.219230769230769,0.9,0.5,0.4,0.6,0.45
"325","0",0.3,0.367647058823529,0.411764705882353,0.279411764705882,0.3,0.6,0.7,0.6,0.5
"326","0",0.4,0.388888888888889,0.355555555555556,0.295555555555556,0.7,0.6,0.5,0.7,0.55
"327","0",0.4,0.406976744186047,0.325581395348837,0.309302325581395,0.6,0.4,0.5,0.6,0.4
"328","0",0.5,0.409090909090909,0.363636363636364,0.310909090909091,0.7,0.4,0.5,0.6,0.4
"329","0",0.5,0.520833333333333,0.25,0.316666666666667,0.5,0.4,0.4,0.6,0.4
"330","0",0.2,0.4,0.368421052631579,0.316666666666667,0.5,0.4,0.3,0.6,0.4
"331","0",0.4,0.4,0.368421052631579,0.316666666666667,0.1,0.6,0.5,0.6,0.3
"332","0",0.6,0.357142857142857,0.357142857142857,0.271428571428571,0.2,0.5,0.3,0.6,0.4
"333","1",0.416666666666667,0.460526315789474,0.368421052631579,0.3,0.5,0.8,0.3,0.2,0.4
"334","1",0.5,0.48780487804878,0.292682926829268,0.324390243902439,0.7,0.6,0.4,0.2,0.4
"335","0",0.4,0.365853658536585,0.292682926829268,0.370731707317073,0.6,0.8,0.5,0.6,0.4
"336","0",0.5,0.403225806451613,0.32258064516129,0.367741935483871,0.5,0.5,0.7,0.6,0.4
"337","0",0.5,0.375,0.45,0.2375,0.7,0.8,0.8,0.6,0.5
"338","0",0.4,0.426829268292683,0.390243902439024,0.324390243902439,0.5,0.7,0.8,0.4,0.6
"339","0",0.4,0.4,0.368421052631579,0.316666666666667,0.7,0.7,0.7,0.6,0.5
"340","0",0.7,0.462962962962963,0.37037037037037,0.211111111111111,0.5,0.6,0.4,0.6,0.5
"341","0",0.3,0.357142857142857,0.342857142857143,0.38,0.4,0.6,0.5,0.5,0.7
"342","0",0.4,0.357142857142857,0.380952380952381,0.316666666666667,0.7,0.9,0.5,0.6,0.5
"343","0",0.4,0.32051282051282,0.358974358974359,0.341025641025641,0.6,0.6,0.4,0.5,0.4
"344","0",0.5,0.333333333333333,0.355555555555556,0.337777777777778,0.8,0.6,0.6,0.3,0.6
"345","0",0.5,0.384615384615385,0.41025641025641,0.341025641025641,0.1,0.3,0.5,0.5,0.5
"346","0",0.2,0.4,0.368421052631579,0.316666666666667,0.5,0.8,0.5,0.5,0.5
"347","0",0.4,0.4,0.368421052631579,0.316666666666667,0.2,0.6,0.7,0.7,0.6
"348","0",0.6,0.3,0.56,0.228,0.2,0.4,0.5,0.6,0.5
"349","0",0.416666666666667,0.426829268292683,0.341463414634146,0.324390243902439,0.7,0.6,0.5,0.3,0.4
"350","0",0.5,0.428571428571429,0.342857142857143,0.325714285714286,0.6,0.4,0.2,0.5,0.3
"351","0",0.4,0.333333333333333,0.355555555555556,0.38,0.5,0.8,0.7,0.5,0.6
"352","0",0.5,0.703125,0.375,0.178125,0.6,0.5,0.7,0.6,0.6
"353","0",0.5,0.4,0.368421052631579,0.316666666666667,0.4,0.7,0.7,0.7,0.7
"354","1",0.4,0.4,0.368421052631579,0.316666666666667,0.6,0.8,0.7,0.7,0.7
"355","0",0.4,0.4,0.368421052631579,0.316666666666667,0.5,0.7,0.8,0.7,0.4
"356","0",0.7,0.288461538461538,0.461538461538462,0.146153846153846,0.7,0.5,0.2,0.3,0.4
"357","0",0.3,0.416666666666667,0.388888888888889,0.316666666666667,0.4,0.3,0.6,0.5,0.7
"358","0",0.4,0.348837209302326,0.372093023255814,0.309302325581395,0.5,0.7,0.7,0.7,0.6
"359","0",0.4,0.348837209302326,0.372093023255814,0.309302325581395,0.5,0.3,0.4,0.6,0.5
"360","1",0.5,0.3125,0.357142857142857,0.339285714285714,0.9,0.7,0.8,0.8,0.5
"361","0",0.5,0.564516129032258,0.258064516129032,0.245161290322581,0.1,0.4,0.6,0.4,0.4
"362","0",0.2,0.4,0.368421052631579,0.316666666666667,0.5,0.3,0.3,0.2,0.5
"363","0",0.4,0.4,0.368421052631579,0.316666666666667,0.3,0.4,0.5,0.4,0.3
"364","0",0.6,0.46875,0.375,0.35625,0.2,0.4,0.5,0.5,0.4
"365","0",0.416666666666667,0.523255813953488,0.325581395348837,0.265116279069767,0.7,0.4,0.5,0.5,0.4
"366","0",0.5,0.489130434782609,0.347826086956522,0.289130434782609,0.7,0.4,0.3,0.4,0.4
"367","0",0.4,0.523255813953488,0.325581395348837,0.265116279069767,0.5,0.9,0.7,0.5,0.4
"368","0",0.5,0.486111111111111,0.333333333333333,0.263888888888889,0.2,0.2,0.2,0.2,0.3
"369","1",0.5,0.4,0.368421052631579,0.316666666666667,0.5,0.8,0.8,0.8,0.8
"370","1",0.4,0.4,0.368421052631579,0.316666666666667,0.4,0.7,0.6,0.5,0.8
"371","1",0.4,0.4,0.368421052631579,0.316666666666667,0.8,0.9,0.9,0.8,0.9
"372","0",0.7,0.5,0.4,0.217142857142857,0.5,0.4,0.5,0.5,0.4
"373","0",0.3,0.476190476190476,0.380952380952381,0.271428571428571,0.2,0.3,0.5,0.5,0.4
"374","0",0.4,0.408163265306122,0.36734693877551,0.310204081632653,0.8,0.7,0.6,0.6,0.6
"375","0",0.4,0.434782608695652,0.347826086956522,0.330434782608696,0.6,0.4,0.4,0.5,0.5
"376","1",0.5,0.357142857142857,0.357142857142857,0.339285714285714,1,0.9,1,0.8,0.9
"377","0",0.5,0.425531914893617,0.425531914893617,0.282978723404255,0.1,0.4,0.9,0.6,0.5
"378","0",0.2,0.4,0.368421052631579,0.316666666666667,0.5,0.7,0.7,0.7,0.5
"379","0",0.4,0.271739130434783,0.434782608695652,0.330434782608696,0.4,0.5,0.7,0.6,0.5
"380","0",0.6,0.431034482758621,0.482758620689655,0.262068965517241,0.1,0.5,0.6,0.5,0.3
"381","0",0.416666666666667,0.426829268292683,0.292682926829268,0.324390243902439,0.8,0.5,0.5,0.6,0.3
"382","0",0.5,0.46875,0.333333333333333,0.316666666666667,0.7,0.8,0.5,0.6,0.5
"383","0",0.4,0.408163265306122,0.326530612244898,0.271428571428571,0.7,0.8,0.7,0.7,0.5
"384","0",0.5,0.357142857142857,0.4,0.325714285714286,0.4,0.7,0.7,0.8,0.5
"385","0",0.5,0.357142857142857,0.457142857142857,0.271428571428571,0.3,0.7,0.9,0.4,0.2
"386","0",0.4,0.416666666666667,0.380952380952381,0.316666666666667,0.3,0.6,0.9,0.6,0.5
"387","0",0.4,0.4,0.368421052631579,0.316666666666667,0.7,0.7,0.9,0.4,0.3
"388","0",0.7,0.5,0.35,0.4275,0.1,0.5,0.6,0.5,0.3
"389","0",0.3,0.394736842105263,0.368421052631579,0.35,0.3,0.4,0.6,0.4,0.3
"390","0",0.4,0.4,0.36,0.304,0.7,0.7,0.8,0.9,0.5
"391","0",0.4,0.397727272727273,0.363636363636364,0.302272727272727,0.5,0.7,0.8,0.9,0.5
"392","0",0.5,0.326086956521739,0.434782608695652,0.330434782608696,0.7,0.8,0.9,0.5,0.3
"393","0",0.5,0.357142857142857,0.476190476190476,0.361904761904762,0.1,0.6,1,0.4,0.5
"394","0",0.2,0.4,0.368421052631579,0.316666666666667,0.5,0.2,0.4,0.2,0.2
"395","0",0.4,0.3,0.4,0.304,0.2,0.6,0.6,0.5,0.3
"396","0",0.6,0.357142857142857,0.5,0.203571428571429,0.3,0.5,0.5,0.5,0.3
"397","0",0.416666666666667,0.375,0.35,0.285,0.6,0.5,0.2,0.7,0.2
"398","0",0.5,0.428571428571429,0.4,0.271428571428571,0.7,0.6,0.3,0.3,0.2
"399","0",0.4,0.333333333333333,0.311111111111111,0.337777777777778,0.5,0.8,0.5,0.4,0.2
"400","0",0.5,0.378787878787879,0.424242424242424,0.345454545454546,0.6,0.4,0.7,0.4,0.2
"401","0",0.5,0.4,0.368421052631579,0.316666666666667,0.5,0.8,0.6,0.8,0.3
"402","0",0.4,0.388888888888889,0.355555555555556,0.337777777777778,0.6,0.6,0.5,0.5,0.2
"403","0",0.4,0.348837209302326,0.372093023255814,0.353488372093023,0.7,0.7,0.7,0.5,0.3
"404","0",0.7,0.394736842105263,0.421052631578947,0.3,0.6,0.7,0.1,0.2,0.1
"405","0",0.3,0.347222222222222,0.333333333333333,0.316666666666667,0.3,0.9,0.9,0.9,0.4
"406","0",0.4,0.364583333333333,0.375,0.277083333333333,0.8,0.8,0.6,0.4,0.3
"407","0",0.4,0.297619047619048,0.380952380952381,0.316666666666667,0.5,0.5,0.5,0.8,0.2
"408","0",0.5,0.319148936170213,0.382978723404255,0.323404255319149,0.7,0.7,0.6,0.4,0.2
"409","0",0.5,0.512820512820513,0.307692307692308,0.38974358974359,0.2,0.4,0.4,0.6,0.6
"410","0",0.2,0.4,0.368421052631579,0.316666666666667,0.5,0.3,0.4,0.6,0.7
"411","0",0.4,0.405405405405405,0.378378378378378,0.308108108108108,0.6,0.5,0.6,0.6,0.5
"412","0",0.6,0.483870967741935,0.32258064516129,0.367741935483871,0.2,0.4,0.4,0.6,0.4
"413","0",0.416666666666667,0.476190476190476,0.380952380952381,0.316666666666667,0.8,0.4,0.4,0.3,0.4
"414","0",0.5,0.416666666666667,0.333333333333333,0.316666666666667,0.7,0.4,0.5,0.5,0.3
"415","1",0.4,0.388888888888889,0.311111111111111,0.38,0.6,0.9,0.7,0.6,0.8
"416","0",0.5,0.328947368421053,0.368421052631579,0.35,0.6,0.3,0.3,0.3,0.4
"417","0",0.5,0.514705882352941,0.411764705882353,0.279411764705882,0.3,0.5,0.3,0.2,0.4
"418","1",0.4,0.476190476190476,0.333333333333333,0.271428571428571,0.9,0.7,0.7,0.6,0.7
"419","0",0.4,0.4,0.368421052631579,0.316666666666667,0.7,0.4,0.6,0.4,0.5
"420","0",0.7,0.483870967741935,0.516129032258065,0.12258064516129,0.4,0.3,0.2,0.2,0.3
"421","0",0.3,0.454545454545455,0.363636363636364,0.287878787878788,0.3,0.4,0.4,0.3,0.3
"422","0",0.4,0.425531914893617,0.340425531914894,0.323404255319149,0.7,0.5,0.3,0.3,0.4
"423","0",0.4,0.444444444444444,0.311111111111111,0.337777777777778,0.7,0.4,0.5,0.3,0.4
"424","0",0.5,0.363636363636364,0.363636363636364,0.310909090909091,1,0.4,0.6,0.5,0.3
"425","0",0.5,0.390625,0.375,0.296875,0.1,0.6,0.7,0.8,0.7
"426","0",0.2,0.4,0.368421052631579,0.316666666666667,0.5,0.5,0.6,0.6,0.7
"427","0",0.4,0.192307692307692,0.358974358974359,0.341025641025641,0.1,0.6,0.8,0.9,0.6
"428","0",0.6,0.53030303030303,0.424242424242424,0.172727272727273,0.1,0.6,0.8,0.7,0.8
"429","0",0.416666666666667,0.4,0.368421052631579,0.316666666666667,0.7,0.5,0.7,0.5,0.6
"430","1",0.5,0.48780487804878,0.341463414634146,0.278048780487805,0.7,0.7,0.7,0.9,0.8
"431","1",0.4,0.425531914893617,0.340425531914894,0.242553191489362,0.5,0.8,0.9,1,0.8
"432","0",0.5,0.53030303030303,0.363636363636364,0.287878787878788,0.3,0.5,0.8,0.8,0.8
"433","0",0.5,0.486111111111111,0.444444444444444,0.263888888888889,0.6,0.8,0.8,0.6,0.7
"434","1",0.4,0.476190476190476,0.476190476190476,0.226190476190476,0.4,0.7,0.9,1,0.8
"435","1",0.4,0.4,0.368421052631579,0.316666666666667,0.7,0.6,1,0.9,1
"436","0",0.7,0.689655172413793,0.551724137931034,0.0655172413793104,0.2,0.8,0.6,0.6,0.5
"437","0",0.3,0.448717948717949,0.41025641025641,0.292307692307692,0.4,0.6,0.7,0.9,0.8
"438","1",0.4,0.444444444444444,0.355555555555556,0.337777777777778,0.6,0.8,0.8,0.6,0.7
"439","0",0.4,0.425531914893617,0.382978723404255,0.282978723404255,0.6,0.6,0.6,0.9,0.8
"440","0",0.5,0.4,0.32,0.342,0.5,0.6,0.8,0.6,0.8
"441","0",0.5,0.304878048780488,0.439024390243902,0.324390243902439,0.2,0.2,0.3,0.3,0.5
"442","0",0.2,0.4,0.368421052631579,0.316666666666667,0.5,0.1,0.1,0.2,0.5
"443","0",0.4,0.4,0.368421052631579,0.316666666666667,0.3,0.2,0.1,0.1,0.3
"444","0",0.6,0.517241379310345,0.344827586206897,0.262068965517241,0.4,0.1,0.1,0.1,0.6
"445","0",0.416666666666667,0.448717948717949,0.358974358974359,0.243589743589744,0.8,0.1,0.1,0.1,0.5
"446","0",0.5,0.406976744186047,0.372093023255814,0.309302325581395,0.7,0.2,0.2,0.4,0.5
"447","0",0.4,0.348837209302326,0.372093023255814,0.265116279069767,0.4,0.2,0.3,0.2,0.5
"448","0",0.5,0.428571428571429,0.342857142857143,0.271428571428571,0.6,0.1,0.1,0.1,0.6
"449","0",0.5,0.365853658536585,0.341463414634146,0.324390243902439,0.7,0.3,0.2,0.3,0.5
"450","1",0.4,0.444444444444444,0.311111111111111,0.295555555555556,0.4,0.4,0.8,0.8,0.5
"451","0",0.4,0.4,0.368421052631579,0.316666666666667,0.7,0.5,0.5,0.3,0.3
"452","1",0.7,0.403225806451613,0.516129032258065,0.306451612903226,0.4,0.5,0.2,0.4,0.6
"453","0",0.3,0.428571428571429,0.342857142857143,0.38,0.3,0.1,0.2,0.2,0.6
"454","0",0.4,0.397727272727273,0.363636363636364,0.302272727272727,0.7,0.9,0.5,0.7,0.6
"455","0",0.4,0.523255813953488,0.325581395348837,0.265116279069767,0.6,0.3,0.4,0.2,0.5
"456","0",0.5,0.3125,0.375,0.316666666666667,0.8,0.5,0.6,0.4,0.5
"457","0",0.5,0.294117647058823,0.470588235294118,0.391176470588235,0.1,0.2,0.4,0.3,0.6
"458","0",0.2,0.4,0.368421052631579,0.316666666666667,0.5,0.2,0.3,0.3,0.5
"459","0",0.4,0.4,0.368421052631579,0.316666666666667,0.2,0.4,0.7,0.4,0.5
"460","0",0.6,0.333333333333333,0.466666666666667,0.19,0.1,0.4,0.2,0.2,0.2
"461","1",0.416666666666667,0.378787878787879,0.363636363636364,0.287878787878788,0.5,0.7,0.6,0.6,0.7
"462","0",0.5,0.416666666666667,0.333333333333333,0.316666666666667,0.7,0.6,0.4,0.2,0.3
"463","0",0.4,0.319148936170213,0.382978723404255,0.323404255319149,0.4,0.8,0.7,0.5,0.6
"464","0",0.5,0.4,0.368421052631579,0.316666666666667,0.4,0.3,0.6,0.6,0.5
"465","0",0.5,0.267857142857143,0.428571428571429,0.339285714285714,0.3,0.8,0.9,0.6,0.6
"466","0",0.4,0.384615384615385,0.41025641025641,0.292307692307692,0.4,0.6,0.4,0.4,0.3
"467","0",0.4,0.4,0.368421052631579,0.316666666666667,0.7,0.6,0.8,0.4,0.4
"468","0",0.7,0.135135135135135,0.486486486486487,0.154054054054054,0.8,0.7,0.7,0.8,0.2
"469","1",0.3,0.347222222222222,0.333333333333333,0.369444444444445,0.4,0.2,0.6,0.5,0.5
"470","0",0.4,0.388888888888889,0.355555555555556,0.295555555555556,0.7,0.7,0.4,0.4,0.4
"471","0",0.4,0.365853658536585,0.341463414634146,0.278048780487805,0.5,0.4,0.2,0.3,0.3
"472","0",0.5,0.4,0.368421052631579,0.316666666666667,0.7,0.5,0.7,0.5,0.4
"473","0",0.5,0.377358490566038,0.377358490566038,0.322641509433962,0.1,0.2,0.3,0.3,0.1
"474","0",0.2,0.4,0.368421052631579,0.316666666666667,0.5,0.1,0.1,0.1,0.1
"475","0",0.4,0.4,0.368421052631579,0.316666666666667,0.5,0.8,0.7,0.7,0.1
"476","0",0.6,0.3125,0.4375,0.35625,0.2,0.3,0.4,0.2,0.1
"477","0",0.416666666666667,0.472972972972973,0.324324324324324,0.35945945945946,0.6,0.5,0.4,0.7,0.1
"478","0",0.5,0.357142857142857,0.333333333333333,0.407142857142857,0.7,0.6,0.3,0.3,0.1
"479","0",0.4,0.408163265306122,0.326530612244898,0.387755102040816,0.5,1,0.9,0.3,0.2
"480","0",0.5,0.394736842105263,0.368421052631579,0.3,0.5,0.7,0.7,0.3,0.2
"481","0",0.5,0.4,0.368421052631579,0.316666666666667,0.4,0.8,0.8,0.3,0.4
"482","1",0.4,0.476190476190476,0.333333333333333,0.361904761904762,0.6,0.9,0.8,0.3,0.2
"483","1",0.4,0.4,0.368421052631579,0.316666666666667,0.8,0.8,0.9,0.7,0.6
"484","0",0.7,0.357142857142857,0.380952380952381,0.271428571428571,0.6,0.8,0.8,0.3,0.1
"485","0",0.3,0.4375,0.35,0.3325,0.3,0.2,0.3,0.3,0.2
"486","0",0.4,0.319148936170213,0.382978723404255,0.323404255319149,0.6,0.3,0.3,0.5,0.1
"487","0",0.4,0.340909090909091,0.409090909090909,0.302272727272727,0.3,0.3,0.5,0.5,0.1
"488","1",0.5,0.344827586206897,0.344827586206897,0.327586206896552,1,0.8,0.8,0.8,0.6
"489","0",0.5,0.1875,0.45,0.475,0.1,0.6,0.9,0.8,0.6
"490","0",0.2,0.4,0.368421052631579,0.316666666666667,0.1,0.3,0.6,0.6,0.5
"491","0",0.4,0.263157894736842,0.421052631578947,0.3,0.2,0.5,0.7,0.6,0.6
"492","0",0.6,0.234375,0.4375,0.415625,0.4,0.7,0.7,0.5,0.7
"493","0",0.416666666666667,0.625,0.3125,0.296875,0.5,0.4,0.4,0.1,0.1
"494","0",0.5,0.378787878787879,0.303030303030303,0.287878787878788,0.7,0.4,0.1,0.1,0.1
"495","0",0.4,0.348837209302326,0.325581395348837,0.397674418604651,0.5,0.8,0.9,0.6,0.2
"496","1",0.5,0.234375,0.375,0.296875,0.6,0.5,0.8,0.7,0.5
"497","0",0.5,0.277777777777778,0.37037037037037,0.422222222222222,0.3,0.8,0.7,0.5,0.3
"498","0",0.4,0.448717948717949,0.358974358974359,0.38974358974359,0.4,0.5,0.7,0.6,0.3
"499","0",0.4,0.4,0.368421052631579,0.316666666666667,0.5,0.5,1,0.6,0.5
"500","0",0.7,0.0595238095238095,0.380952380952381,0.361904761904762,0.8,0.3,0.1,0.6,0.1
"501","0",0.3,0.294117647058823,0.352941176470588,0.335294117647059,0.2,0.3,0.6,0.6,0.2
"502","0",0.4,0.290697674418605,0.372093023255814,0.309302325581395,0.6,0.8,0.5,0.6,0.5
"503","0",0.4,0.197368421052632,0.368421052631579,0.4,0.5,0.4,0.5,0.6,0.3
"504","0",0.5,0.240384615384615,0.384615384615385,0.328846153846154,0.9,0.6,1,0.6,0.3
"505","0",0.4,0.357142857142857,0.333333333333333,0.407142857142857,0.1,0.3,0.6,0.7,0.1
"506","0",0.4,0.337837837837838,0.378378378378378,0.308108108108108,0.4,0.4,0.8,0.4,0.1
"507","0",0.8,0.337837837837838,0.324324324324324,0.308108108108108,0.6,0.5,0.7,0.3,0.1
"508","0",0.4,0.4,0.368421052631579,0.316666666666667,0.3,0.5,0.9,0.5,0.3
"509","0",0.3,0.406976744186047,0.418604651162791,0.265116279069767,0.4,0.8,0.9,0.4,0.1
"510","0",0.4,0.227272727272727,0.454545454545455,0.259090909090909,0.2,0.8,0.8,0.4,0.1
"511","0",0.36,0.4,0.368421052631579,0.316666666666667,0.3,0.9,0.8,0.5,0.2
"512","0",0.4,0.267857142857143,0.428571428571429,0.407142857142857,0.4,0.8,0.8,0.3,0.2
"513","0",0.36,0.4,0.368421052631579,0.316666666666667,0.4,0.5,0.4,0.3,0.5
"514","0",0.4,0.241935483870968,0.387096774193548,0.306451612903226,0.5,0.6,0.7,0.4,0.1
"515","0",0.4,0.3125,0.375,0.35625,0.4,0.7,0.4,0.3,0.1
"516","0",1,0.4,0.368421052631579,0.316666666666667,0.5,0.8,0.7,0.4,0.1
"517","0",0.6,0.357142857142857,0.333333333333333,0.452380952380952,0.5,0.6,0.8,0.3,0.1
"518","0",0.6,0.4,0.368421052631579,0.316666666666667,0.6,0.8,0.8,0.4,0.2
"519","0",0.46,0.333333333333333,0.4,0.295555555555556,0.7,0.5,0.5,0.3,0.1
"520","0",0.4,0.3125,0.25,0.35625,0.5,0.5,0.7,0.4,0.2
"521","0",0.6,0.227272727272727,0.454545454545455,0.345454545454546,0.6,0.4,0.7,0.3,0.1
"522","0",0.4,0.138888888888889,0.555555555555556,0.158333333333333,0.1,0.8,0.9,0.7,0.1
"523","0",0.4,0.3125,0.375,0.35625,0.6,0.3,1,0.4,0.1
"524","0",0.4,0.32051282051282,0.358974358974359,0.243589743589744,0.2,0.5,0.5,0.6,0.5
"525","0",0.4,0.3125,0.375,0.35625,0.3,0.5,0.5,0.6,0.5
"526","0",0.8,0.328947368421053,0.368421052631579,0.3,0.6,0.8,0.8,0.6,0.5
"527","0",0.4,0.4,0.368421052631579,0.316666666666667,0.4,0.5,0.5,0.6,0.5
"528","0",0.3,0.3125,0.4,0.285,0.3,0.5,0.5,0.6,0.5
"529","0",0.4,0.227272727272727,0.454545454545455,0.259090909090909,0.2,0.5,0.5,0.6,0.5
"530","0",0.36,0.4,0.368421052631579,0.316666666666667,0.1,0.8,0.8,0.6,0.5
"531","0",0.4,0.208333333333333,0.416666666666667,0.316666666666667,0.2,0.8,0.8,0.8,0.5
"532","0",0.36,0.4,0.368421052631579,0.316666666666667,0.4,0.8,0.8,0.6,0.5
"533","0",0.4,0.454545454545455,0.363636363636364,0.215909090909091,0.5,1,1,0.6,0.5
"534","0",0.4,0.288461538461538,0.461538461538462,0.219230769230769,0.5,0.8,0.8,0.6,0.5
"535","0",1,0.4,0.368421052631579,0.316666666666667,0.5,1,1,0.6,0.5
"536","0",0.6,0.185185185185185,0.518518518518518,0.281481481481481,0.2,1,1,0.6,0.5
"537","0",0.6,0.4,0.368421052631579,0.316666666666667,0.7,1,1,0.6,0.5
"538","0",0.46,0.304878048780488,0.390243902439024,0.278048780487805,0.7,1,0.5,0.6,0.5
"539","0",0.4,0.15625,0.25,0.11875,0.5,0.5,0.5,0.6,0.5
"540","0",0.6,0.217391304347826,0.521739130434783,0.247826086956522,0.5,0.5,0.5,0.6,0.5
"541","0",0.4,0.104166666666667,0.833333333333333,0.0791666666666667,0.1,0.5,0.5,0.6,0.5
"542","0",0.4,0.4,0.368421052631579,0.316666666666667,0.5,0.5,1,0.6,0.1
"543","0",0.4,0.434782608695652,0.347826086956522,0.330434782608696,0.3,0.3,0.5,0.2,0.7
"544","0",0.4,0.403225806451613,0.387096774193548,0.306451612903226,0.2,0.3,0.5,0.1,0.1
"545","0",0.8,0.405405405405405,0.378378378378378,0.308108108108108,0.5,0.6,0.8,0.6,0.8
"546","0",0.4,0.4,0.368421052631579,0.316666666666667,0.5,0.7,0.9,0.2,0.1
"547","0",0.3,0.340909090909091,0.363636363636364,0.302272727272727,0.5,0.8,0.7,0.6,0.6
"548","0",0.4,0.2,0.4,0.228,0.2,0.7,0.9,0.6,0.4
"549","0",0.36,0.125,0.6,0.19,0.2,0.8,0.9,0.6,0.6
"550","0",0.4,0.234375,0.5,0.296875,0.3,0.7,0.8,0.6,0.6
